date,official_holding,price_holding,official_weight,price_weight
2023-04-28,1.H20955,1.H30269,1.5,1.5
2023-05-04,1.H20955,1.H30269,1.5,1.5
2023-05-05,1.H20955,1.H30269,1.5,1.5
2023-05-08,1.H20955,1.H30269,1.5,1.5
2023-05-09,1.H20955,1.H30269,1.5,1.5
2023-05-10,1.H20955,1.H30269,1.5,1.5
2023-05-11,1.H20955,1.H30269,1.5,1.5
2023-05-12,1.H20955,1.H30269,1.5,1.5
2023-05-15,1.H20955,1.H30269,1.5,1.5
2023-05-16,1.H20955,1.H30269,1.5,1.5
2023-07-24,1.H00016,cash,1.5,0.0
2023-07-25,1.H00016,cash,1.5,0.0
2023-07-26,1.H00016,1.000016,1.5,1.5
2023-07-27,1.H00016,1.000016,1.5,1.5
2023-07-28,1.H00016,1.000016,1.5,1.5
2023-07-31,1.H00016,1.000016,1.5,1.5
2023-08-01,1.H00016,1.000016,1.5,1.5
2023-08-02,1.H00016,1.000016,1.5,1.5
2023-08-03,1.H00016,1.000016,1.5,1.5
2023-08-04,1.H00016,1.000016,1.5,1.5
2023-08-07,1.H00016,1.000016,1.5,1.5
2023-08-08,1.H00016,1.000016,1.5,1.5
2023-08-09,1.H00016,1.000016,1.5,1.5
2023-08-10,1.H00016,1.000016,1.5,1.5
2023-08-15,1.H20955,cash,1.5,0.0
2023-08-16,1.H20955,cash,1.5,0.0
2023-09-22,cash,1.H30269,0.0,1.5
2023-11-13,0.399606,0.399006,1.5,1.5
2023-11-14,0.399606,0.399006,1.5,1.5
2023-11-15,0.399606,0.399006,1.5,1.5
2023-11-16,0.399606,0.399006,1.5,1.5
2023-11-17,1.H00852,1.000852,1.5,1.5
2023-11-20,1.H00852,1.000852,1.5,1.5
2023-11-21,1.H00852,1.000852,1.5,1.5
2023-11-22,1.H00852,1.000852,1.5,1.5
2023-11-23,1.H00852,1.000852,1.5,1.5
2023-11-24,1.H00852,1.000852,1.5,1.5
2023-11-28,cash,1.000852,0.0,1.5
2023-11-29,cash,1.000852,0.0,1.5
2024-01-08,cash,1.H30269,0.0,1.5
2024-01-09,cash,1.H30269,0.0,1.5
2024-01-15,cash,1.H30269,0.0,1.5
2024-01-16,cash,1.H30269,0.0,1.5
2024-01-17,cash,1.H30269,0.0,1.5
2024-01-18,cash,1.H30269,0.0,1.5
2024-01-25,1.H00016,1.000016,1.5,1.5
2024-02-06,1.H00016,1.000016,1.5,1.5
2024-02-07,1.H00016,1.000016,1.5,1.5
2024-02-08,1.H00016,1.000016,1.5,1.5
2024-02-19,1.H00016,1.000016,1.5,1.5
2024-02-20,1.H00016,1.000016,1.5,1.5
2024-02-26,0.399606,0.399006,1.5,1.5
2024-02-27,0.399606,0.399006,1.5,1.5
2024-02-28,0.399606,0.399006,1.5,1.5
2024-02-29,0.399606,0.399006,1.5,1.5
2024-03-01,0.399606,0.399006,1.5,1.5
2024-03-04,1.H00852,1.000852,1.5,1.5
2024-03-05,1.H00852,1.000852,1.5,1.5
2024-03-06,1.H00852,1.000852,1.5,1.5
2024-03-07,1.H00852,1.000852,1.5,1.5
2024-03-08,1.H00852,1.000852,1.5,1.5
2024-03-11,1.H00852,1.000852,1.5,1.5
2024-03-12,1.H00852,1.000852,1.5,1.5
2024-03-13,1.H00852,1.000852,1.5,1.5
2024-03-14,1.H00852,1.000852,1.5,1.5
2024-03-15,1.H00852,1.000852,1.5,1.5
2024-03-18,1.H00852,1.000852,1.5,1.5
2024-03-19,1.H00852,1.000852,1.5,1.5
2024-03-20,1.H00852,1.000852,1.5,1.5
2024-03-21,1.H00852,1.000852,1.5,1.5
2024-03-22,1.H00852,1.000852,1.5,1.5
2024-03-25,1.H00852,1.000852,1.5,1.5
2024-03-27,1.H00852,1.000852,1.5,1.5
2024-04-11,1.H20955,1.H30269,1.5,1.5
2024-04-12,1.H20955,1.H30269,1.5,1.5
2024-04-15,1.H20955,1.H30269,1.5,1.5
2024-04-16,cash,1.H30269,0.0,1.5
2024-04-17,1.H20955,1.H30269,1.5,1.5
2024-04-18,1.H20955,1.H30269,1.5,1.5
2024-04-19,1.H20955,1.H30269,1.5,1.5
2024-04-22,1.H20955,1.H30269,1.5,1.5
2024-04-23,1.H20955,1.H30269,1.5,1.5
2024-04-24,1.H20955,1.H30269,1.5,1.5
2024-04-25,1.H20955,1.H30269,1.5,1.5
2024-04-26,1.H20955,1.H30269,1.5,1.5
2024-04-29,1.H20955,cash,1.5,0.0
2024-05-09,1.H00852,1.000852,1.5,1.5
2024-05-10,1.H00852,cash,1.5,0.0
2024-05-13,1.H00852,1.000852,1.5,1.5
2024-05-14,1.H00852,1.000852,1.5,1.5
2024-05-15,1.H00852,1.000852,1.5,1.5
2024-05-16,1.H00852,1.000852,1.5,1.5
2024-05-17,1.H00852,1.000852,1.5,1.5
2024-05-20,1.H00852,1.000852,1.5,1.5
2024-05-21,0.399606,1.000016,1.5,1.5
2024-05-22,cash,1.000016,0.0,1.5
2024-05-24,1.H20955,1.H30269,1.5,1.5
2024-05-27,1.H20955,1.H30269,1.5,1.5
2024-05-28,cash,1.H30269,0.0,1.5
2024-05-29,cash,1.H30269,0.0,1.5
2024-05-30,cash,1.H30269,0.0,1.5
2024-05-31,cash,1.H30269,0.0,1.5
2024-07-16,1.H00016,cash,1.5,0.0
2024-07-17,1.H00016,cash,1.5,0.0
2024-07-18,1.H00016,cash,1.5,0.0
2024-07-19,1.H00016,cash,1.5,0.0
2024-08-27,cash,1.H30269,0.0,1.5
2024-09-25,0.399606,0.399006,1.5,1.5
2024-09-26,0.399606,0.399006,1.5,1.5
2024-09-27,0.399606,0.399006,1.5,1.5
2024-09-30,0.399606,0.399006,1.5,1.5
2024-10-17,0.399606,0.399006,0.6824206770130867,0.6826200934482097
2024-10-18,0.399606,0.399006,0.6824206770130867,0.6826200934482097
2024-10-25,1.H00852,1.000852,0.6555823172343339,0.6556393587955984
2024-10-28,1.H00852,1.000852,0.6555823172343339,0.6556393587955984
2024-10-29,1.H00852,1.000852,0.6552758161370288,0.6553075368414932
2024-10-30,1.H00852,1.000852,0.6528959479959043,0.6529424895723276
2024-10-31,1.H00852,1.000852,0.6531276676738653,0.6531658057373128
2024-11-01,1.H00852,1.000852,0.6529974753914939,0.6530184459731241
2024-11-04,1.H00852,1.000852,0.6465482148654162,0.6466013941354405
2024-11-06,1.H00852,1.000852,0.6426517550539346,0.6426285962137132
2024-11-07,1.H00852,1.000852,0.6426517550539346,0.6426285962137132
2024-11-08,1.H00852,1.000852,0.6424913605475491,0.6424455799427846
2024-11-11,1.H00852,1.000852,0.6426643162644813,0.6426099447649418
2024-11-14,1.H00905,1.000905,0.6399955071497279,0.6399270361411025
2024-12-09,cash,1.H30269,0.0,0.6353076767968628
2024-12-10,cash,1.H30269,0.0,0.6353076767968628
2024-12-11,cash,1.H30269,0.0,0.6353291256105149
2024-12-12,1.H11077,1.H30269,0.6357921063097529,0.6353436545209672
2024-12-13,1.H11077,1.H11077,0.6357921063097529,0.6354920592247897
2024-12-16,1.H11077,1.H11077,0.6359618091789878,0.6327629491006066
2024-12-17,1.H11077,1.H11077,0.6361409124790977,0.6329300372107057
2024-12-18,1.H11077,1.H11077,0.6361095068820339,0.6329003416252006
2024-12-19,1.H11077,1.H11077,0.636024946108711,0.6328202456703519
2024-12-20,1.H11077,1.H11077,0.6359696297728212,0.6327679015217447
2024-12-23,1.H11077,1.H11077,0.6361335718741575,0.6329211236258685
2024-12-24,1.H11077,1.H11077,0.6361545708525168,0.6329409386742547
2024-12-25,1.H11077,1.H11077,0.6360527279166897,0.6328444182894303
2024-12-26,1.H11077,1.H11077,0.6359682382485816,0.6327643895891502
2024-12-27,1.H11077,1.H11077,0.6359210537354603,0.632719752542969
2024-12-30,1.H11077,1.H11077,0.6361002414414946,0.6334752602368183
2024-12-31,1.H11077,1.H11077,0.6360199320159649,0.6333982222997218
2025-01-02,1.H11077,1.H11077,0.6361496252486147,0.6335217124131284
2025-01-03,1.H11077,1.H11077,0.6363641522961041,0.6337245928674099
2025-01-06,1.H11077,1.H11077,0.6364696482978336,0.6338252131904468
2025-01-07,1.H11077,1.H11077,0.636504833459137,0.6338588675688759
2025-02-07,0.399606,0.399006,1.5,1.5
2025-02-10,1.H00852,1.000852,1.5,1.5
2025-02-11,1.H00852,1.000852,1.5,1.5
2025-02-12,1.H00852,1.000852,1.5,1.5
2025-02-13,1.H00852,1.000852,1.5,1.5
2025-02-14,1.H00852,1.000852,1.5,1.5
2025-02-17,1.H00852,1.000852,1.5,1.5
2025-02-18,1.H00852,1.000852,1.5,1.5
2025-02-19,0.399606,0.399006,1.5,1.5
2025-02-20,0.399606,0.399006,1.5,1.5
2025-02-21,0.399606,0.399006,1.5,1.5
2025-02-24,1.H00852,1.000852,1.5,1.5
2025-02-25,1.H00852,1.000852,1.5,1.5
2025-02-26,1.H00852,1.000852,1.5,1.5
2025-02-27,1.H00852,1.000852,1.5,1.5
2025-02-28,1.H00852,1.000852,1.5,1.5
2025-03-03,1.H00852,1.000852,1.5,1.5
2025-03-04,1.H00852,1.000852,1.5,1.5
2025-03-05,1.H00852,1.000852,1.5,1.5
2025-03-06,1.H00852,1.000852,1.5,1.5
2025-03-07,1.H00852,1.000852,1.5,1.5
2025-03-10,1.H00852,1.000852,1.5,1.5
2025-03-11,1.H00852,1.000852,1.5,1.5
2025-03-12,1.H00852,1.000852,1.5,1.5
2025-03-13,1.H00852,1.000852,1.5,1.5
2025-03-14,1.H00852,1.000852,1.5,1.5
2025-03-17,1.H00852,1.000852,1.5,1.5
2025-03-18,1.H00852,1.000016,1.5,1.5
2025-03-19,1.H00016,1.000016,1.5,1.5
2025-03-20,1.H00016,1.000016,1.5,1.5
2025-03-24,1.H20955,1.H30269,1.5,1.5
2025-03-25,1.H20955,1.H30269,1.5,1.5
2025-03-26,1.H20955,1.H30269,1.5,1.5
2025-03-27,cash,1.H30269,0.0,1.5
2025-03-28,1.H20955,1.H30269,1.5,1.5
2025-03-31,cash,1.H30269,0.0,1.5
2025-04-01,1.H20955,1.H30269,1.5,1.5
2025-04-02,1.H20955,1.H30269,1.5,1.5
2025-04-03,1.H20955,1.H30269,1.5,1.5
2025-05-08,0.399606,0.399006,1.5,1.5
2025-05-09,0.399606,0.399006,1.5,1.5
2025-05-12,0.399606,0.399006,1.5,1.5
2025-05-13,0.399606,0.399006,1.5,1.5
2025-05-14,0.399606,0.399006,1.5,1.5
2025-05-15,0.399606,0.399006,1.5,1.5
2025-05-16,0.399606,0.399006,1.5,1.5
2025-05-19,0.399606,0.399006,1.5,1.5
2025-05-20,0.399606,0.399006,1.5,1.5
2025-05-21,0.399606,0.399006,1.5,1.5
2025-05-22,0.399606,0.399006,1.5,1.5
2025-05-23,0.399606,0.399006,1.5,1.5
2025-05-26,0.399606,0.399006,1.5,1.5
2025-05-27,0.399606,0.399006,1.5,1.5
2025-05-28,0.399606,cash,1.5,0.0
2025-06-03,cash,1.H30269,0.0,1.5
2025-06-04,0.399606,1.H30269,1.5,1.5
2025-06-05,cash,0.399006,0.0,1.5
2025-06-24,0.399606,0.399006,1.5,1.5
2025-06-25,0.399606,0.399006,1.5,1.5
2025-06-26,0.399606,0.399006,1.5,1.5
2025-06-27,0.399606,0.399006,1.5,1.5
2025-06-30,0.399606,0.399006,1.5,1.5
2025-07-01,0.399606,0.399006,1.5,1.5
2025-07-02,0.399606,0.399006,1.5,1.5
2025-07-03,0.399606,0.399006,1.5,1.5
2025-07-04,0.399606,0.399006,1.5,1.5
2025-07-07,0.399606,0.399006,1.5,1.5
2025-07-08,0.399606,0.399006,1.5,1.5
2025-07-09,0.399606,0.399006,1.5,1.5
2025-07-10,0.399606,0.399006,1.5,1.5
2025-07-11,0.399606,0.399006,1.5,1.5
2025-07-14,0.399606,0.399006,1.5,1.5
2025-07-15,0.399606,0.399006,1.5,1.5
2025-07-16,0.399606,0.399006,1.5,1.5
2025-07-17,0.399606,0.399006,1.5,1.5
2025-07-18,0.399606,0.399006,1.5,1.5
2025-07-21,0.399606,0.399006,1.5,1.5
2025-07-22,0.399606,0.399006,1.5,1.5
2025-07-23,0.399606,0.399006,1.5,1.5
2025-07-24,0.399606,0.399006,1.5,1.5
2025-07-25,0.399606,0.399006,1.5,1.5
2025-07-28,0.399606,0.399006,1.5,1.5
2025-07-29,0.399606,0.399006,1.5,1.5
2025-07-30,0.399606,0.399006,1.5,1.5
2025-07-31,0.399606,0.399006,1.5,1.5
2025-08-01,0.399606,0.399006,1.5,1.5
2025-08-04,1.H00905,1.000905,1.5,1.5
2025-08-05,1.H00905,1.000905,1.5,1.5
2025-08-06,1.H00852,1.000852,1.5,1.5
2025-08-07,1.H00852,1.000852,1.5,1.5
2025-08-08,1.H00852,1.000852,1.5,1.5
2025-08-11,1.H00852,1.000852,1.5,1.5
2025-08-12,1.H00852,1.000852,1.5,1.5
2025-08-13,1.H00852,1.000852,1.5,1.5
2025-08-14,1.H00852,1.000852,1.5,1.5
2025-08-15,1.H00852,1.000852,1.5,1.5
2025-08-18,0.399606,0.399006,1.5,1.5
2025-08-19,0.399606,0.399006,1.5,1.5
2025-08-20,0.399606,0.399006,1.5,1.5
2025-08-21,0.399606,0.399006,1.5,1.5
2025-08-22,0.399606,0.399006,1.5,1.5
2025-08-25,0.399606,0.399006,1.5,1.5
2025-08-26,0.399606,0.399006,1.5,1.5
2025-08-27,0.399606,0.399006,1.5,1.5
2025-08-28,0.399606,0.399006,1.5,1.5
2025-08-29,0.399606,0.399006,1.5,1.5
2025-09-01,0.399606,0.399006,1.5,1.5
2025-09-03,0.399606,0.399006,1.5,1.5
2025-09-04,0.399606,0.399006,1.5,1.5
2025-09-05,0.399606,0.399006,1.4586078130911946,1.4602820568015569
2025-09-08,0.399606,0.399006,1.3069670837467084,1.3059982542106474
2025-09-09,0.399606,0.399006,1.3024085392235198,1.3016840541946584
2025-09-10,0.399606,0.399006,1.2791100448067554,1.2791641246614205
2025-09-11,0.399606,0.399006,1.2767845028388563,1.276709547180929
2025-09-12,0.399606,0.399006,1.203805057234863,1.2024992570126776
2025-09-15,0.399606,0.399006,1.2025954701692683,1.2013974771519098
2025-09-16,0.399606,0.399006,1.2067550305192396,1.2050548827538128
2025-09-17,0.399606,0.399006,1.2110886374652425,1.209391706524296
2025-09-18,0.399606,0.399006,1.208624361864001,1.2063839969039
2025-09-19,0.399606,0.399006,1.1967710160026048,1.1951406326638334
2025-09-22,0.399606,0.399006,1.1981225537322389,1.1946275621353177
2025-09-29,1.H00905,1.000905,1.1999833423440758,1.2008953504312754
2025-09-30,1.H00905,1.000905,1.1999833423440758,1.2008953504312754
2025-10-09,1.H00905,1.000905,1.2002054795174797,1.2011172976437743
2025-10-22,1.H20955,1.H30269,1.1784355830980244,1.1792833515483685
2025-10-23,1.H20955,1.H30269,1.1784355830980244,1.1792833515483685
2025-10-24,1.H20955,1.H30269,1.1988403545486286,1.1996178391804517
2025-10-27,1.H20955,1.H30269,1.1986664045814817,1.199567988793818
2025-10-28,1.H20955,1.H30269,1.198608914608336,1.199134195226547
2025-10-29,1.H20955,1.H30269,1.1986647946099656,1.2006558478331129
2025-10-30,1.H20955,1.H30269,1.199204550322945,1.1975410493190803
2025-10-31,1.H20955,1.H30269,1.205846677066015,1.2043135392782376
2025-11-03,1.H20955,1.H30269,1.2118811424395555,1.210339880073133
2025-11-04,1.H20955,1.H30269,1.212890730448547,1.2096004470732717
2025-11-05,1.H20955,1.H30269,1.2212015452024396,1.216741699474029
2025-11-06,1.H20955,1.H30269,1.2331355876563772,1.228174234442905
2025-11-07,1.H20955,1.H30269,1.2332995029179965,1.2278788913913379
2025-11-10,1.H20955,1.H30269,1.2334271600733258,1.2274782238903765
2025-11-11,1.H20955,1.H30269,1.2331010015368087,1.2271876861112052
2025-11-12,1.H20955,1.H30269,1.2352332521930725,1.2295259106224106
2025-11-13,1.H20955,1.H30269,1.240729251078531,1.2346530048567734
2025-11-14,1.H20955,1.H30269,1.24164214663681,1.2351024182764947
2025-11-17,1.H20955,1.H30269,1.2447388920170277,1.239257396985122
2025-12-12,0.399606,0.399006,1.2879995234669441,1.2819907758104803
2025-12-17,0.399606,0.399006,1.2998124466713261,1.2936900278280676
2025-12-18,0.399606,0.399006,1.3002432799862855,1.2941119226342668
2025-12-19,0.399606,0.399006,1.2793075807634244,1.2734785720482482
2025-12-22,1.H00905,1.000905,1.2806720291829639,1.2748150535838545
2025-12-23,1.H00905,1.000905,1.3021112016932208,1.2959679959611041
2025-12-24,1.H00905,1.000905,1.3331294649539114,1.3265703997923977
2025-12-25,1.H00905,1.000905,1.3313837329853608,1.324855712803219
2025-12-26,1.H00905,1.000905,1.3331327166650446,1.3265624047089921
2025-12-29,1.H00905,1.000905,1.3891821072296058,1.3817922895537706
2025-12-30,1.H00905,1.000905,1.4080904933439018,1.4004055669612103
2025-12-31,1.H00905,1.000905,1.4308370691824281,1.4228034481499694
2026-01-05,1.H00905,1.000905,1.4775617465788111,1.4686748944821368
2026-01-06,1.H00905,1.000905,1.448707555371432,1.440290844589737
2026-01-07,1.H00905,1.000905,1.5,1.5
2026-01-08,1.H00905,1.000905,1.5,1.5
2026-01-09,1.H00905,1.000905,1.5,1.5
2026-01-12,1.H00905,1.000905,1.5,1.5
2026-01-13,1.H00905,1.000905,1.5,1.5
2026-01-14,1.H00905,1.000905,1.5,1.5
2026-01-15,1.H00905,1.000905,1.5,1.5
2026-01-16,1.H00905,1.000905,1.5,1.5
2026-01-19,1.H00905,1.000905,1.5,1.5
2026-01-20,1.H00905,1.000905,1.5,1.5
2026-01-21,1.H00905,1.000905,1.5,1.5
2026-01-22,1.H00905,1.000905,1.5,1.5
2026-01-23,1.H00905,1.000905,1.5,1.5
2026-01-26,1.H00905,1.000905,1.5,1.5
2026-01-27,1.H00905,1.000905,1.5,1.5
2026-01-28,1.H00905,1.000905,1.5,1.5
2026-01-29,1.H00905,1.000905,1.5,1.5
2026-01-30,1.H00905,1.000905,1.5,1.5
2026-02-02,cash,1.000905,0.0,1.5
2026-02-05,1.H20955,cash,1.5,0.0
2026-02-10,1.H20955,cash,1.5,0.0
2026-02-11,1.H20955,1.H30269,1.5,1.5
2026-02-12,1.H20955,1.H30269,1.5,1.5
2026-02-13,1.H20955,cash,1.5,0.0
2026-02-24,1.H20955,1.H30269,1.5,1.5
2026-02-26,1.H20955,cash,1.5,0.0
2026-02-27,1.H20955,cash,1.5,0.0
2026-03-02,1.H20955,1.H30269,1.5,1.5
2026-03-03,1.H20955,1.H30269,1.5,1.5
2026-03-04,1.H20955,1.H30269,1.5,1.5
2026-03-05,cash,1.H30269,0.0,1.5
2026-03-10,1.H20955,1.H30269,1.5,1.5
2026-03-11,1.H20955,1.H30269,1.5,1.5
2026-03-12,1.H20955,1.H30269,1.5,1.5
2026-03-13,1.H20955,1.H30269,1.5,1.5
2026-03-16,1.H20955,1.H30269,1.5,1.5
2026-03-17,cash,1.H30269,0.0,1.5
2026-04-15,0.399606,0.399006,1.5,1.5
2026-04-16,0.399606,0.399006,1.5,1.5
2026-04-17,0.399606,0.399006,1.5,1.5
2026-04-20,0.399606,0.399006,1.5,1.5
2026-04-21,0.399606,0.399006,1.5,1.5
2026-04-22,0.399606,0.399006,1.5,1.5
2026-04-23,0.399606,0.399006,1.5,1.5
2026-04-24,0.399606,0.399006,1.5,1.5
2026-04-27,0.399606,0.399006,1.5,1.5
2026-04-28,0.399606,0.399006,1.5,1.5
2026-04-29,0.399606,0.399006,1.5,1.5
2026-04-30,0.399606,0.399006,1.5,1.5
2026-05-06,0.399606,0.399006,1.5,1.5
2026-05-07,0.399606,1.000905,1.5,1.5
2026-05-08,1.H00905,1.000905,1.5,1.5
2026-05-11,1.H00905,1.000905,1.5,1.5
2026-05-12,1.H00905,1.000905,1.5,1.5
2026-05-13,1.H00905,1.000905,1.5,1.5
2026-05-14,1.H00905,1.000905,1.5,1.5
2026-05-15,1.H00905,1.000905,1.5,1.5
2026-05-18,1.H00852,1.000852,1.5,1.5
2026-05-19,1.H00852,1.000852,1.5,1.5
2026-05-20,1.H00852,1.000852,1.5,1.5
2026-05-22,1.H00852,1.000852,1.5,1.5
2026-05-25,1.H00852,0.399006,1.5,1.5
2026-05-26,0.399606,0.399006,1.5,1.5
2026-05-27,0.399606,0.399006,1.5,1.5
2026-05-28,0.399606,0.399006,1.5,1.5
2026-05-29,0.399606,0.399006,1.5,1.5
